"","share_type","EF44_bin5","n_obs","EF952_sum","mean","mean_weighted","sd","sd_weighted","median","q25","q75","median_weighted","q25_weighted","q75_weighted"
"92","share_neutral_cat_abs","(50,55]",53,5526.539,1,1,0,0,1,1,1,1,1,1
"93","share_neutral_cat_abs","(55,60]",56,5967.407,1,1,0,0,1,1,1,1,1,1
"94","share_neutral_cat_abs","(60,65]",33,3780.964,1,1,0,0,1,1,1,1,1,1
"95","share_neutral_cat_abs","(65,70]",10,950.158,1,1,0,0,1,1,1,1,1,1
"96","share_neutral_cat_abs","(85,90]",3,418.697,1,1,0,0,1,1,1,1,1,1
"97","share_neutral_cat_rel","[15,20]",16,1783.922,0.875,0.864575917556934,0.341565025531987,0.354209264992388,1,1,1,1,1,1
"98","share_neutral_cat_rel","(20,25]",30,3214.839,0.866666666666667,0.865113618442479,0.34574590364176,0.34763065970779,1,1,1,1,1,1
"99","share_neutral_cat_rel","(25,30]",41,4927.746,0.878048780487805,0.867155084697953,0.33129457822454,0.343981264450935,1,1,1,1,1,1
"100","share_neutral_cat_rel","(30,35]",31,3842.078,0.774193548387097,0.800474118432786,0.425023718503241,0.406771160265859,1,1,1,1,1,1
"101","share_neutral_cat_rel","(35,40]",42,4527.438,0.857142857142857,0.8533238886982,0.354168801660573,0.358295335399496,1,1,1,1,1,1
"102","share_neutral_cat_rel","(40,45]",40,4330.293,0.875,0.880618701782997,0.334932063528542,0.328586387137403,1,1,1,1,1,1
"103","share_neutral_cat_rel","(45,50]",57,6120.604,0.912280701754386,0.923584175679394,0.285400830561533,0.268365225388699,1,1,1,1,1,1
"104","share_neutral_cat_rel","(50,55]",53,5526.539,0.905660377358491,0.907144417147875,0.295097828850303,0.293154242841496,1,1,1,1,1,1
"105","share_neutral_cat_rel","(55,60]",56,5967.407,0.857142857142857,0.868777510902139,0.3530939318019,0.340878163256467,1,1,1,1,1,1
"106","share_neutral_cat_rel","(60,65]",33,3780.964,0.909090909090909,0.890091786115922,0.291937104060571,0.318145594285283,1,1,1,1,1,1
"107","share_neutral_cat_rel","(65,70]",10,950.158,0.8,0.836739784330606,0.421637021355784,0.391810042278236,1,1,1,1,1,1
"108","share_neutral_cat_rel","(85,90]",3,418.697,0.666666666666667,0.64992822972221,0.577350269189626,0.588655344236842,1,0.5,1,1,0.5,1
