EF541UG2,n_obs,EF952_sum,share_green_wtd,share_green_unwtd,share_brown_wtd,share_brown_unwtd,share_neutral_wtd,share_neutral_unwtd,share_green_cat_abs_wtd,share_green_cat_abs_unwtd,share_brown_cat_abs_wtd,share_brown_cat_abs_unwtd,share_neutral_cat_abs_wtd,share_neutral_cat_abs_unwtd,share_green_cat_rel_wtd,share_green_cat_rel_unwtd,share_brown_cat_rel_wtd,share_brown_cat_rel_unwtd,share_neutral_cat_rel_wtd,share_neutral_cat_rel_unwtd
54,3558,394237.57,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
61,4804,521284.362,0.001199863348288971,0.0012489592006661116,0,0,0.998800136651711,0.9987510407993339,0.002399726696577942,0.002497918401332223,0,0,0.997600273303422,0.9975020815986678,0.002399726696577942,0.002497918401332223,0,0,0.997600273303422,0.9975020815986678
62,212,22620.008,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
71,11450,1321300.93,0.0028421029042387156,0.0029901172144334636,0.08363542207899333,0.0854394324496059,0.913522475016768,0.9115704503359606,0,0,0.02275919763410747,0.023056768558951966,0.9772408023658926,0.976943231441048,0.005803044428342301,0.00611353711790393,0.34847718528435456,0.3570305676855895,0.6457197702873032,0.6368558951965065
72,17032,1897602.362,0,0,0.3167299490327447,0.3175140211082844,0.6832700509672552,0.6824859788917156,0,0,0.28421570756877046,0.2871066228276186,0.7157842924312295,0.7128933771723814,0,0,0.7527798281692907,0.7501761390324095,0.24722017183070938,0.2498238609675904
73,2219,246047.941,0,0,0.03425348157848988,0.035729967793960586,0.9657465184215102,0.9642700322060395,0,0,0.02344736955144851,0.024785939612438034,0.9765526304485515,0.975214060387562,0,0,0.06749393200571428,0.06985128436232538,0.9325060679942858,0.9301487156376747
74,8507,937112.699,0.01627784953526146,0.0163114969744804,0.010975714311502207,0.011060919019071129,0.9727464361532363,0.9726275840064484,0.004725863820569142,0.004702010109321735,0,0,0.9952741361794308,0.9952979898906783,0.12438716295744061,0.12507346890795815,0.0107105218088609,0.010814623251439991,0.8649023152336984,0.8641119078406019
75,6506,731114.689,0,0,0.0031408660882934784,0.003074085459575776,0.9968591339117064,0.9969259145404242,0,0,0.004711299132440218,0.0046111281893636644,0.9952887008675598,0.9953888718106363,0,0,0.004711299132440218,0.0046111281893636644,0.9952887008675598,0.9953888718106363
81,8508,951592.716,0,0,0.39847643470736677,0.4014263585816728,0.6015235652926333,0.5985736414183273,0,0,0.29070140024064667,0.2954866008462623,0.7092985997593534,0.7045133991537377,0,0,0.8590800005661244,0.8609543958627175,0.14091999943387545,0.13904560413728256
82,2094,239101.793,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
83,12247,1370797.706,0.0381086954953194,0.038146633312796455,0.03092375573947118,0.031243155110224595,0.9309675487652094,0.930610211576979,0,0,0.03756758329445293,0.038131787376500366,0.962432416705547,0.9618682126234996,0.41919565044851337,0.419612966440761,0.08012212707919428,0.08067281783293868,0.5006822224722923,0.4997142157263003
91,10689,1232387.261,0,0,0.011458740646622117,0.010571615679670689,0.988541259353378,0.9894283843203293,0,0,0.011458740646622117,0.010571615679670689,0.988541259353378,0.9894283843203293,0,0,0.011458740646622117,0.010571615679670689,0.988541259353378,0.9894283843203293
92,1200,135607.878,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
93,11209,1300653.543,0,0,0.0011974387863563447,0.0012489963422249977,0.9988025612136436,0.998751003657775,0,0,0.0011974387863563447,0.0012489963422249977,0.9988025612136436,0.998751003657775,0,0,0.0011974387863563447,0.0012489963422249977,0.9988025612136436,0.998751003657775
94,3264,385568.918,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
96,2380,263938.561,0.1478446309853381,0.14439775910364144,0,0,0.8521553690146619,0.8556022408963585,0.21940447724120163,0.21428571428571427,0,0,0.7805955227587984,0.7857142857142857,0.21940447724120163,0.21428571428571427,0,0,0.7805955227587984,0.7857142857142857
