EF564,n_obs,EF952_sum,EF952_share_green_abs,EF952_share_brown_abs,EF952_share_neutral_abs,EF952_share_green_rel,EF952_share_brown_rel,EF952_share_neutral_rel
809,2311,259724.159,1016.502859774436,17912.42626139326,240795.2298788323,0.0039137786168534135,0.06896711622961982,0.9271191051535267
810,3277,373051.376,1731.8377821484676,11973.690869169943,359345.8473486816,0.004642357309381611,0.0320966270049891,0.9632610156856293
811,3384,386764.94,2622.882554808899,11776.586662477313,372365.4707827138,0.0067815933750585014,0.030448950885975636,0.9627694557389659
812,2523,289889.038,1790.4161468546613,11826.380620205444,276272.2412329399,0.0061762119713359475,0.04079623259229776,0.9530275554363662
813,3200,354954.138,2022.744165763689,12449.222628536001,340482.1712057003,0.005698607085300944,0.03507276376233146,0.9592286291523677
901,2547,292585.651,1727.8629289450348,10089.15315353078,280768.6349175242,0.005905494418607134,0.03448273392440144,0.9596117716569914
902,7227,793533.694,3900.158978242229,12054.495336101478,777579.0396856563,0.004914925488018696,0.015190905474142952,0.9798941690378383
903,7606,852794.5,4732.711243659119,7008.819623057644,841052.9691332832,0.005549650289324238,0.00821865012386647,0.9862316995868093
904,2387,254867.494,876.575191559102,7407.517796958161,246583.40101148273,0.003439336958204258,0.029064192065851133,0.9674964709759445
905,4145,459639.605,2642.5603001701197,13204.687889003859,443792.356810826,0.005749200615926297,0.028728350963150486,0.9655224484209232
906,3033,320949.686,1987.618667788498,15832.619201984196,303129.44813022733,0.006192929155221227,0.04933053339078262,0.9444765374539963
907,3448,366491.848,1841.1410724807515,13228.501618535935,351422.20530898334,0.005023689019355081,0.03609494096724338,0.9588813700134016
908,2267,260056.2,1234.3100403923593,14458.120588823529,244363.7693707841,0.004746320373797507,0.05559613879162861,0.9396575408345739
909,3190,340210.995,2446.7420861509836,7856.991144519117,329907.2617693299,0.007191837189597543,0.023094465669809165,0.9697136971405933
910,2993,334849.022,2206.6840384199136,13169.015293900773,319473.32266767934,0.006590086556740529,0.03932821787934257,0.954081695563917
911,2195,250003.423,1243.800606550394,9385.816677163717,239373.8057162859,0.004975134306662648,0.037542752673285266,0.957482113020052
912,2045,231675.921,1656.760375021908,9749.880965364071,220269.27965961403,0.007151197965980711,0.04208413599169018,0.9507646660423291
913,2532,286019.228,1634.1340712401634,8508.826231511714,275876.26769724814,0.005713371379493981,0.029749140612014075,0.964537488008492
