,isco_level_1,isco_label_1,share_green_gtp_mean,n_occ_esco_sum,share_green_esco_mean,share_brown_esco_mean,share_neutral_esco_mean,isco_code,isco_level_2,isco_label_2,isco_level_3,isco_label_3,isco_level_4,isco_label_4
249,,,0.0,25.0,0.020524702001647174,0.005841787391939368,0.9736335106064135,2320,,,,,2320,Vocational education teachers
250,,,0.0,19.0,0.007207806134014266,0.005690896538238919,0.9871012973277468,2330,,,,,2330,Secondary education teachers
251,,,0.0,2.0,0.0,0.0,1.0,2341,,,,,2341,Primary school teachers
252,,,0.0,3.0,0.0,0.0,1.0,2342,,,,,2342,Early childhood educators
253,,,0.0,4.0,0.0,0.0,1.0,2351,,,,,2351,Education methods specialists
254,,,0.0,8.0,0.0,0.0,1.0,2352,,,,,2352,Special needs teachers
255,,,0.0,2.0,0.0,0.0,1.0,2353,,,,,2353,Other language teachers
256,,,0.0,1.0,0.0,0.0,1.0,2354,,,,,2354,Other music teachers
257,,,0.0,6.0,0.0,0.01331908831908832,0.9866809116809115,2355,,,,,2355,Other arts teachers
258,,,0.0,2.0,0.0,0.0,1.0,2356,,,,,2356,Information technology trainers
259,,,0.0,14.0,0.001347708894878706,0.0,0.9986522911051213,2359,,,,,2359,Teaching professionals not elsewhere classified
260,,,0.0,13.0,0.004158004158004158,0.0,0.9958419958419958,2411,,,,,2411,Accountants
261,,,0.17032436162870945,16.0,0.01955021606887577,0.0,0.9804497839311243,2412,,,,,2412,Financial and investment advisers
262,,,0.3333333333333333,6.0,0.028306878306878308,0.0,0.9716931216931216,2413,,,,,2413,Financial analysts
263,,,0.0,5.0,0.017267796867296244,0.0,0.9827322031327037,2421,,,,,2421,Management and organisation analysts
264,,,0.0,33.0,0.0366616318090959,0.0,0.9633383681909041,2422,,,,,2422,Policy administration professionals
265,,,0.0,6.0,0.0,0.0,1.0,2423,,,,,2423,Personnel and careers professionals
266,,,0.0,3.0,0.006172839506172839,0.0,0.9938271604938271,2424,,,,,2424,Training and staff development professionals
267,,,0.2,20.0,0.008610874905517762,0.0,0.9913891250944822,2431,,,,,2431,Advertising and marketing professionals
268,,,0.22222222222222218,11.0,0.008315573453358954,0.0,0.991684426546641,2432,,,,,2432,Public relations professionals
269,,,0.27927927927927926,13.0,0.0601537820111929,0.0,0.9398462179888072,2433,,,,,2433,Technical and medical sales professionals (excluding ICT)
270,,,0.0,4.0,0.0,0.0,1.0,2434,,,,,2434,Information and communications technology sales professionals
271,,,1.0,20.0,0.014285714285714285,0.0,0.9857142857142858,2511,,,,,2511,Systems analysts
272,,,0.0,6.0,0.0,0.0,1.0,2512,,,,,2512,Software developers
273,,,0.0,5.0,0.0,0.0,1.0,2513,,,,,2513,Web and multimedia developers
274,,,0.0,6.0,0.0,0.0024875621890547263,0.9975124378109452,2514,,,,,2514,Applications programmers
275,,,0.0,12.0,0.0,0.0,1.0,2519,,,,,2519,Software and applications developers and analysts not elsewhere classified
276,,,0.0,5.0,0.0,0.0,1.0,2521,,,,,2521,Database designers and administrators
277,,,0.0,3.0,0.0,0.0,1.0,2522,,,,,2522,Systems administrators
278,,,0.0,3.0,0.0,0.0,1.0,2523,,,,,2523,Computer network professionals
279,,,0.0,9.0,0.0,0.0,1.0,2529,,,,,2529,Database and network professionals not elsewhere classified
280,,,0.0,3.0,0.03384615384615385,0.0,0.9661538461538463,2611,,,,,2611,Lawyers
281,,,0.0,3.0,0.0,0.0,1.0,2612,,,,,2612,Judges
282,,,0.08112874779541446,12.0,0.00430484693877551,0.0,0.9956951530612245,2619,,,,,2619,Legal professionals not elsewhere classified
283,,,0.0,9.0,0.003003003003003003,0.0,0.9969969969969971,2621,,,,,2621,Archivists and curators
284,,,0.0,2.0,0.0,0.0,1.0,2622,,,,,2622,Librarians and related information professionals
285,,,0.0,6.0,0.0,0.0,1.0,2631,,,,,2631,Economists
286,,,0.0,10.0,0.013375276647390591,0.0,0.9866247233526094,2632,,,,,2632,"Sociologists, anthropologists and related professionals"
287,,,0.0,4.0,0.0,0.0,1.0,2633,,,,,2633,"Philosophers, historians and political scientists"
288,,,0.0,6.0,0.0,0.0,1.0,2634,,,,,2634,Psychologists
289,,,0.0,36.0,0.0005490018460187073,0.0,0.9994509981539813,2635,,,,,2635,Social work and counselling professionals
290,,,0.0,4.0,0.0,0.0,1.0,2636,,,,,2636,Religious professionals
291,,,0.0,8.0,0.0,0.0,1.0,2641,,,,,2641,Authors and related writers
292,,,0.03571428571428571,18.0,0.0,0.0,1.0,2642,,,,,2642,Journalists
293,,,0.0,9.0,0.0,0.005291005291005291,0.9947089947089948,2643,,,,,2643,"Translators, interpreters and other linguists"
294,,,0.0,11.0,0.0,0.025252525252525252,0.9747474747474747,2651,,,,,2651,Visual artists
295,,,0.0,9.0,0.0,0.0,1.0,2652,,,,,2652,"Musicians, singers and composers"
296,,,0.0,4.0,0.0,0.0,1.0,2653,,,,,2653,Dancers and choreographers
297,,,0.0,15.0,0.004352653786364646,0.0,0.9956473462136354,2654,,,,,2654,"Film, stage and related directors and producers"
298,,,0.0,2.0,0.0,0.0,1.0,2655,,,,,2655,Actors
299,,,0.0,3.0,0.0,0.0,1.0,2656,,,,,2656,"Announcers on radio, television and other media"
300,,,0.0,10.0,0.015625,0.0,0.984375,2659,,,,,2659,Creative and performing artists not elsewhere classified
301,,,0.5815923207227555,17.0,0.17040123225061493,0.016013691155656564,0.8135850765937285,3111,,,,,3111,Chemical and physical science technicians
302,,,0.725,24.0,0.19671884373688278,0.00927158552070574,0.7940095707424115,3112,,,,,3112,Civil engineering technicians
303,,,0.40625,4.0,0.05139689971714904,0.006390917751667196,0.9422121825311838,3113,,,,,3113,Electrical engineering technicians
304,,,0.0,11.0,0.009463869463869463,0.0034673659673659677,0.9870687645687646,3114,,,,,3114,Electronics engineering technicians
305,,,0.0,25.0,0.028106294789221616,0.010700565481053286,0.9611931397297251,3115,,,,,3115,Mechanical engineering technicians
306,,,0.0,5.0,0.14812113524655146,0.03318534961154273,0.8186935151419059,3116,,,,,3116,Chemical engineering technicians
307,,,0.21739130434782608,5.0,0.06106060606060606,0.10340510366826154,0.8355342902711325,3117,,,,,3117,Mining and metallurgical technicians
308,,,0.0,17.0,0.029794645902848808,0.002422145328719723,0.9677832087684315,3118,,,,,3118,Draughtspersons
309,,,0.24331293706293705,26.0,0.05667848563118506,0.010156550027239681,0.9331649643415753,3119,,,,,3119,Physical and engineering science technicians not elsewhere classified
310,,,0.0,2.0,0.038461538461538464,0.08846153846153847,0.8730769230769231,3121,,,,,3121,Mining supervisors
311,,,0.0,29.0,0.045486894665561155,0.0256452022853831,0.9288679030490556,3122,,,,,3122,Manufacturing supervisors
312,,,0.0,28.0,0.05692474243460792,0.020016030746289583,0.9230592268191025,3123,,,,,3123,Construction supervisors
313,,,0.20833333333333334,12.0,0.15366486572228968,0.017284520814399185,0.8290506134633112,3131,,,,,3131,Power production plant operators
314,,,1.0,7.0,0.41596133355227594,0.016717615573217843,0.5673210508745062,3132,,,,,3132,Incinerator and water treatment plant operators
315,,,0.0,6.0,0.10258680483663919,0.09339203455315924,0.8040211606102016,3133,,,,,3133,Chemical processing plant controllers
316,,,0.0,5.0,0.02890756302521008,0.16465919701213821,0.8064332399626517,3134,,,,,3134,Petroleum and natural gas refining plant operators
317,,,0.0,1.0,0.0,0.2857142857142857,0.7142857142857143,3135,,,,,3135,Metal production process controllers
318,,,0.0,4.0,0.03125,0.0625,0.90625,3139,,,,,3139,Process control technicians not elsewhere classified
319,,,0.0,7.0,0.17165525621381733,0.004081632653061224,0.8242631111331215,3141,,,,,3141,Life science technicians (excluding medical)
320,,,0.11538461538461539,4.0,0.1803309374064091,0.012896825396825396,0.8067722371967655,3142,,,,,3142,Agricultural technicians
321,,,0.0,1.0,0.23529411764705882,0.0,0.7647058823529411,3143,,,,,3143,Forestry technicians
322,,,0.0,4.0,0.056420295390883626,0.006578947368421052,0.9370007572406953,3151,,,,,3151,Ships’ engineers
323,,,0.0,5.0,0.04328457411302313,0.027846175969558195,0.9288692499174187,3152,,,,,3152,Ships' deck officers and pilots
324,,,0.0,11.0,0.03134491266151698,0.0023923444976076554,0.9662627428408754,3153,,,,,3153,Aircraft pilots and related associate professionals
325,,,0.0,6.0,0.012697193913164874,0.0,0.9873028060868352,3154,,,,,3154,Air traffic controllers
326,,,0.0,1.0,0.05128205128205128,0.0,0.9487179487179487,3155,,,,,3155,Air traffic safety electronics technicians
327,,,0.0,2.0,0.00819672131147541,0.0,0.9918032786885246,3211,,,,,3211,Medical imaging and therapeutic equipment technicians
328,,,0.0,4.0,0.03472158889395552,0.0,0.9652784111060445,3212,,,,,3212,Medical and pathology laboratory technicians
329,,,0.0,2.0,0.019419306184012067,0.0,0.9805806938159879,3213,,,,,3213,Pharmaceutical technicians and assistants
330,,,0.0,4.0,0.0,0.0,1.0,3214,,,,,3214,Medical and dental prosthetic technicians
331,,,0.0,1.0,0.0,0.0,1.0,3222,,,,,3222,Midwifery associate professionals
332,,,0.0,1.0,0.04081632653061224,0.0,0.9591836734693877,3230,,,,,3230,Traditional and complementary medicine associate professionals
333,,,0.0,6.0,0.057605915083662106,0.0,0.9423940849163378,3240,,,,,3240,Veterinary technicians and assistants
334,,,0.0,2.0,0.0,0.0,1.0,3251,,,,,3251,Dental assistants and therapists
335,,,0.0,5.0,0.0,0.0,1.0,3252,,,,,3252,Medical records and health information technicians
336,,,0.0,2.0,0.0,0.0,1.0,3253,,,,,3253,Community health workers
337,,,0.0,2.0,0.0,0.0,1.0,3254,,,,,3254,Dispensing opticians
338,,,0.0,4.0,0.0,0.0,1.0,3255,,,,,3255,Physiotherapy technicians and assistants
339,,,0.0,1.0,0.0,0.0,1.0,3256,,,,,3256,Medical assistants
340,,,0.8365384615384616,9.0,0.2732851916727378,0.004262664693863171,0.722452143633399,3257,,,,,3257,Environmental and occupational health inspectors and associates
341,,,0.0,2.0,0.0,0.0,1.0,3258,,,,,3258,Ambulance workers
342,,,0.0,8.0,0.00510204081632653,0.0,0.9948979591836735,3259,,,,,3259,Health associate professionals not elsewhere classified
343,,,0.0909090909090909,14.0,0.0018315018315018315,0.0,0.9981684981684982,3311,,,,,3311,Securities and finance dealers and brokers
344,,,0.0,8.0,0.008782023447676942,0.0,0.991217976552323,3312,,,,,3312,Credit and loans officers
345,,,0.0,3.0,0.0,0.0,1.0,3313,,,,,3313,Accounting associate professionals
346,,,0.0,2.0,0.0,0.0,1.0,3314,,,,,3314,"Statistical, mathematical and related associate professionals"
347,,,0.0,8.0,0.009464285714285713,0.021739130434782608,0.9687965838509317,3315,,,,,3315,Valuers and loss assessors
348,,,0.0,4.0,0.0,0.0,1.0,3321,,,,,3321,Insurance representatives
349,,,0.13513513513513514,3.0,0.15340677274581802,0.0,0.846593227254182,3322,,,,,3322,Commercial sales representatives
350,,,0.3,9.0,0.030740794239277558,0.012345679012345678,0.9569135267483768,3323,,,,,3323,Buyers
351,,,0.27770386794777036,41.0,0.01396279751044923,0.0024543378312578434,0.9835828646582929,3324,,,,,3324,Trade brokers
352,,,0.2222222222222222,40.0,0.013408412757015242,0.013150188454723688,0.9734413987882611,3331,,,,,3331,Clearing and forwarding agents
353,,,0.0,5.0,0.04,0.0,0.96,3332,,,,,3332,Conference and event planners
354,,,0.0,1.0,0.0,0.0,1.0,3333,,,,,3333,Employment agents and contractors
355,,,0.0,8.0,0.02092303456057669,0.0,0.9790769654394234,3334,,,,,3334,Real estate agents and property managers
356,,,0.0,8.0,0.0,0.0,1.0,3339,,,,,3339,Business services agents not elsewhere classified
357,,,0.0,7.0,0.0,0.0,1.0,3341,,,,,3341,Office supervisors
358,,,0.0,2.0,0.0,0.0,1.0,3342,,,,,3342,Legal secretaries
359,,,0.0,12.0,0.0,0.0,1.0,3343,,,,,3343,Administrative and executive secretaries
360,,,0.0,3.0,0.0,0.0,1.0,3344,,,,,3344,Medical secretaries
361,,,0.0,3.0,0.0,0.0,1.0,3351,,,,,3351,Customs and border inspectors
362,,,0.0,2.0,0.0,0.0,1.0,3352,,,,,3352,Government tax and excise officials
363,,,0.0,3.0,0.011904761904761904,0.0,0.9880952380952381,3353,,,,,3353,Government social benefits officials
364,,,0.0,3.0,0.0,0.0,1.0,3354,,,,,3354,Government licensing officials
365,,,0.0,3.0,0.012345679012345678,0.0,0.9876543209876543,3355,,,,,3355,Police inspectors and detectives
366,,,0.1875,9.0,0.08832304526748971,0.012469135802469136,0.8992078189300412,3359,,,,,3359,Regulatory government associate professionals not elsewhere classified
367,,,0.0,9.0,0.0,0.0,1.0,3411,,,,,3411,Legal and related associate professionals
368,,,0.0,19.0,0.003629764065335753,0.0,0.9963702359346641,3412,,,,,3412,Social work associate professionals
369,,,0.0,2.0,0.01282051282051282,0.0,0.9871794871794872,3413,,,,,3413,Religious associate professionals
370,,,0.0,1.0,0.0,0.0,1.0,3421,,,,,3421,Athletes and sports players
371,,,0.0,13.0,0.0,0.0028490028490028487,0.9971509971509971,3422,,,,,3422,"Sports coaches, instructors and officials"
372,,,0.0,14.0,0.060861715020987424,0.0,0.9391382849790126,3423,,,,,3423,Fitness and recreation instructors and program leaders
373,,,0.0,2.0,0.01,0.0,0.99,3431,,,,,3431,Photographers
374,,,0.0,8.0,0.015705128205128205,0.0,0.9842948717948719,3432,,,,,3432,Interior designers and decorators
375,,,0.0,3.0,0.0,0.0,1.0,3433,,,,,3433,"Gallery, museum and library technicians"
376,,,0.0,5.0,0.10140574417824784,0.0,0.8985942558217521,3434,,,,,3434,Chefs
377,,,0.0,32.0,0.0011585884353741496,0.0,0.9988414115646258,3435,,,,,3435,Other artistic and cultural associate professionals
378,,,0.0,1.0,0.0,0.0,1.0,3511,,,,,3511,Information and communications technology operations technicians
379,,,0.0,4.0,0.0,0.0,1.0,3512,,,,,3512,Information and communications technology user support technicians
380,,,0.0,2.0,0.0,0.0,1.0,3513,,,,,3513,Computer network and systems technicians
381,,,0.0,1.0,0.0,0.0,1.0,3514,,,,,3514,Web technicians
382,,,0.0,13.0,0.011134698634698634,0.0,0.9888653013653014,3521,,,,,3521,Broadcasting and audiovisual technicians
383,,,0.0,1.0,0.0,0.0,1.0,3522,,,,,3522,Telecommunications engineering technicians
384,,,0.0,2.0,0.0,0.0,1.0,4110,,,,,4110,General office clerks
385,,,0.0,1.0,0.0,0.0,1.0,4120,,,,,4120,Secretaries (general)
386,,,0.0,1.0,0.0,0.0,1.0,4131,,,,,4131,Typists and word processing operators
387,,,0.0,1.0,0.0,0.0,1.0,4132,,,,,4132,Data entry clerks
388,,,0.0,2.0,0.01282051282051282,0.0,0.9871794871794872,4211,,,,,4211,Bank tellers and related clerks
389,,,0.0,9.0,0.0,0.0,1.0,4212,,,,,4212,"Bookmakers, croupiers and related gaming workers"
390,,,0.0,1.0,0.0,0.0,1.0,4213,,,,,4213,Pawnbrokers and money-lenders
391,,,0.0,2.0,0.0,0.0,1.0,4214,,,,,4214,Debt-collectors and related workers
392,,,0.0,9.0,0.08135452145057033,0.0,0.9186454785494297,4221,,,,,4221,Travel consultants and clerks
393,,,0.0,2.0,0.0,0.0,1.0,4222,,,,,4222,Contact centre information clerks
394,,,0.0,2.0,0.0,0.0,1.0,4223,,,,,4223,Telephone switchboard operators
395,,,0.0,3.0,0.0,0.0,1.0,4224,,,,,4224,Hotel receptionists
396,,,0.0,1.0,0.0,0.0,1.0,4225,,,,,4225,Enquiry clerks
397,,,0.0,3.0,0.015873015873015872,0.0,0.9841269841269842,4226,,,,,4226,Receptionists (general)
398,,,0.0,2.0,0.0,0.0,1.0,4227,,,,,4227,Survey and market research interviewers
399,,,0.0,2.0,0.0,0.0,1.0,4229,,,,,4229,Client information workers not elsewhere classified
400,,,0.0,2.0,0.0,0.0,1.0,4311,,,,,4311,Accounting and bookkeeping clerks
401,,,0.0,8.0,0.0,0.0,1.0,4312,,,,,4312,"Statistical, finance and insurance clerks"
402,,,0.0,1.0,0.0,0.0,1.0,4313,,,,,4313,Payroll clerks
403,,,0.0,6.0,0.07915995705850777,0.0036231884057971015,0.917216854535695,4321,,,,,4321,Stock clerks
404,,,0.0,1.0,0.03125,0.0,0.96875,4322,,,,,4322,Production clerks
405,,,0.16405433646812959,20.0,0.04307659105027526,0.01670202360991835,0.9402213853398063,4323,,,,,4323,Transport clerks
406,,,0.0,1.0,0.0,0.0,1.0,4411,,,,,4411,Library clerks
407,,,0.0,2.0,0.021739130434782608,0.0,0.9782608695652174,4412,,,,,4412,Mail carriers and sorting clerks
408,,,0.0,1.0,0.0,0.0,1.0,4413,,,,,4413,"Coding, proof-reading and related clerks"
409,,,0.0,1.0,0.0,0.0,1.0,4415,,,,,4415,Filing and copying clerks
410,,,0.0,1.0,0.0,0.0,1.0,4416,,,,,4416,Personnel clerks
411,,,0.0,2.0,0.0,0.0,1.0,4419,,,,,4419,Clerical support workers not elsewhere classified
412,,,0.0,5.0,0.020661708619374525,0.0,0.9793382913806254,5111,,,,,5111,Travel attendants and travel stewards
413,,,0.0,4.0,0.0,0.0,1.0,5112,,,,,5112,Transport conductors
414,,,0.0,4.0,0.27847371430290996,0.0,0.7215262856970901,5113,,,,,5113,Travel guides
415,,,0.0,5.0,0.032944308906358244,0.012940092165898618,0.9541155989277431,5120,,,,,5120,Cooks
416,,,0.0,7.0,0.00966810966810967,0.009863945578231293,0.9804679447536591,5131,,,,,5131,Waiters
417,,,0.0,3.0,0.0,0.0,1.0,5132,,,,,5132,Bartenders
418,,,0.0,5.0,0.0,0.0,1.0,5141,,,,,5141,Hairdressers
419,,,0.0,12.0,0.009482597130118767,0.0,0.9905174028698812,5142,,,,,5142,Beauticians and related workers
420,,,0.0,2.0,0.0,0.0,1.0,5151,,,,,5151,"Cleaning and housekeeping supervisors in offices, hotels and other establishments"
421,,,0.0,3.0,0.08908045977011493,0.005747126436781609,0.9051724137931035,5152,,,,,5152,Domestic housekeepers
422,,,0.0,4.0,0.02048494983277592,0.0,0.9795150501672241,5153,,,,,5153,Building caretakers
423,,,0.0,4.0,0.0,0.0,1.0,5161,,,,,5161,"Astrologers, fortune-tellers and related workers"
424,,,0.0,1.0,0.0,0.03571428571428571,0.9642857142857143,5162,,,,,5162,Companions and valets
425,,,0.0,4.0,0.02849002849002849,0.0,0.9715099715099715,5163,,,,,5163,Undertakers and embalmers
426,,,0.0,17.0,0.08941065245218636,0.0,0.9105893475478136,5164,,,,,5164,Pet groomers and animal care workers
427,,,0.0,6.0,0.018157768157768157,0.01412938912938913,0.9677128427128427,5165,,,,,5165,Driving instructors
428,,,0.0,3.0,0.0,0.0,1.0,5169,,,,,5169,Personal services workers not elsewhere classified
429,,,0.0,1.0,0.0,0.0,1.0,5211,,,,,5211,Stall and market salespersons
430,,,0.0,1.0,0.0,0.0,1.0,5212,,,,,5212,Street food salespersons
431,,,0.11764705882352941,1.0,0.0,0.0,1.0,5221,,,,,5221,Shop keepers
432,,,0.0,2.0,0.0,0.0,1.0,5222,,,,,5222,Shop supervisors
433,,,0.0,44.0,0.004838026717864179,0.0006649310441880101,0.9944970422379478,5223,,,,,5223,Shop sales assistants
434,,,0.0,3.0,0.0,0.0,1.0,5230,,,,,5230,Cashiers and ticket clerks
435,,,0.0,2.0,0.0,0.0,1.0,5241,,,,,5241,Fashion and other models
436,,,0.0,1.0,0.0,0.0,1.0,5242,,,,,5242,Sales demonstrators
437,,,0.0,1.0,0.0,0.0,1.0,5243,,,,,5243,Door to door salespersons
438,,,0.0,1.0,0.0,0.0,1.0,5244,,,,,5244,Contact centre salespersons
439,,,0.0,1.0,0.02564102564102564,0.0,0.9743589743589743,5245,,,,,5245,Service station attendants
440,,,0.0,2.0,0.03333333333333333,0.0,0.9666666666666667,5246,,,,,5246,Food service counter attendants
441,,,0.0,14.0,0.0,0.0,1.0,5249,,,,,5249,Sales workers not elsewhere classified
442,,,0.0,6.0,0.02056909125874643,0.014821964821964823,0.9646089439192888,5311,,,,,5311,Child care workers
443,,,0.0,4.0,0.0,0.0,1.0,5312,,,,,5312,Teachers’ aides
444,,,0.0,2.0,0.0,0.0,1.0,5321,,,,,5321,Health care assistants
445,,,0.0,1.0,0.0,0.02,0.98,5322,,,,,5322,Home-based personal care workers
446,,,0.0,3.0,0.022222222222222223,0.0,0.9777777777777779,5329,,,,,5329,Personal care workers in health services not elsewhere classified
447,,,0.0,5.0,0.10371040723981902,0.01843137254901961,0.8778582202111614,5411,,,,,5411,Fire-fighters
448,,,0.0,1.0,0.0,0.0,1.0,5412,,,,,5412,Police officers
449,,,0.0,2.0,0.0,0.0,1.0,5413,,,,,5413,Prison guards
450,,,0.0,10.0,0.0,0.005409060175794456,0.9945909398242054,5414,,,,,5414,Security guards
451,,,0.0,8.0,0.05392156862745098,0.0,0.946078431372549,5419,,,,,5419,Protective services workers not elsewhere classified
452,,,0.0,1.0,0.42592592592592593,0.0,0.5740740740740741,6111,,,,,6111,Field crop and vegetable growers
453,,,0.0,7.0,0.32143445298560785,0.0037593984962406013,0.6748061485181516,6112,,,,,6112,Tree and shrub crop growers
454,,,0.2631578947368421,6.0,0.2971032987763167,0.0,0.7028967012236832,6113,,,,,6113,"Gardeners, horticultural and nursery growers"
455,,,0.0,1.0,0.42105263157894735,0.0,0.5789473684210527,6114,,,,,6114,Mixed crop growers
456,,,0.0,6.0,0.08320413436692506,0.003875968992248062,0.9129198966408268,6121,,,,,6121,Livestock and dairy producers
457,,,0.0,2.0,0.06756756756756757,0.0,0.9324324324324325,6122,,,,,6122,Poultry producers
458,,,0.0,1.0,0.1282051282051282,0.0,0.8717948717948718,6123,,,,,6123,Apiarists and sericulturists
459,,,0.0,1.0,0.12195121951219512,0.0,0.8780487804878049,6129,,,,,6129,Animal producers not elsewhere classified
460,,,0.0,2.0,0.361764705882353,0.0,0.638235294117647,6130,,,,,6130,Mixed crop and animal producers
461,,,0.0,1.0,0.5789473684210527,0.0,0.42105263157894735,6210,,,,,6210,Forestry and related workers
462,,,0.0,11.0,0.06145120176662664,0.0,0.9385487982333734,6221,,,,,6221,Aquaculture workers
463,,,0.0,1.0,0.043478260869565216,0.0,0.9565217391304348,6222,,,,,6222,Inland and coastal waters fishery workers
464,,,0.0,3.0,0.06189507010402533,0.0,0.9381049298959746,6223,,,,,6223,Deep-sea fishery workers
465,,,0.0,1.0,0.39473684210526316,0.0,0.6052631578947368,6224,,,,,6224,Hunters and trappers
466,,,0.30434782608695654,1.0,0.06382978723404255,0.0,0.9361702127659575,7111,,,,,7111,House builders
467,,,0.0,1.0,0.020833333333333332,0.08333333333333333,0.8958333333333334,7112,,,,,7112,Bricklayers and related workers
468,,,0.0,2.0,0.01020408163265306,0.06645735217163788,0.923338566195709,7113,,,,,7113,"Stonemasons, stone cutters, splitters and carvers"
469,,,0.0,2.0,0.027879677182685254,0.14343360234776228,0.8286867204695525,7114,,,,,7114,"Concrete placers, concrete finishers and related workers"
470,,,0.0,6.0,0.08170008744238437,0.00860969387755102,0.9096902186800646,7115,,,,,7115,Carpenters and joiners
471,,,0.0,4.0,0.09266047572499185,0.013888888888888888,0.8934506353861192,7119,,,,,7119,Building frame and related trades workers not elsewhere classified
472,,,0.32142857142857145,1.0,0.1320754716981132,0.0,0.8679245283018868,7121,,,,,7121,Roofers
473,,,0.0,4.0,0.0328494549150037,0.0,0.9671505450849963,7122,,,,,7122,Floor layers and tile setters
474,,,0.0,2.0,0.028125,0.0125,0.959375,7123,,,,,7123,Plasterers
475,,,0.0,1.0,0.18604651162790697,0.0,0.813953488372093,7124,,,,,7124,Insulation workers
476,,,0.0,2.0,0.030612244897959183,0.06586270871985157,0.9035250463821892,7125,,,,,7125,Glaziers
477,,,0.22522993311036787,14.0,0.11739530061046331,0.03645305987142722,0.8461516395181095,7126,,,,,7126,Plumbers and pipe fitters
478,,,0.2692307692307692,1.0,0.0967741935483871,0.03225806451612903,0.8709677419354839,7127,,,,,7127,Air conditioning and refrigeration mechanics
479,,,0.0,3.0,0.06617211794237758,0.04991195534075157,0.8839159267168708,7131,,,,,7131,Painters and related workers
480,,,0.0,3.0,0.03660714285714286,0.1043154761904762,0.859077380952381,7132,,,,,7132,Spray painters and varnishers
481,,,1.0,5.0,0.31379906980713435,0.013859020310633213,0.6723419098822324,7133,,,,,7133,Building structure cleaners
482,,,0.0,4.0,0.0,0.19467261904761904,0.8053273809523809,7211,,,,,7211,Metal moulders and coremakers
483,,,0.0,8.0,0.0014534883720930232,0.1820775790963462,0.8164689325315608,7212,,,,,7212,Welders and flamecutters
484,,,0.25,4.0,0.01,0.13669498867119817,0.8533050113288019,7213,,,,,7213,Sheet-metal workers
485,,,0.0,4.0,0.059343434343434344,0.0778178746928747,0.8628386909636909,7214,,,,,7214,Structural-metal preparers and erectors
486,,,0.0,8.0,0.004310344827586207,0.005681818181818182,0.9900078369905956,7215,,,,,7215,Riggers and cable splicers
487,,,0.0,5.0,0.0,0.2245600414078675,0.7754399585921325,7221,,,,,7221,"Blacksmiths, hammersmiths and forging press workers"
488,,,0.06896551724137931,5.0,0.01794101794101794,0.08950223432982053,0.8925567477291615,7222,,,,,7222,Toolmakers and related workers
489,,,0.06896551724137931,34.0,0.004834678969627066,0.1287948718543785,0.8663704491759945,7223,,,,,7223,Metal working machine tool setters and operators
490,,,0.0,2.0,0.0,0.12648809523809523,0.8735119047619048,7224,,,,,7224,"Metal polishers, wheel grinders and tool sharpeners"
491,,,0.46153846153846156,10.0,0.019664184952978055,0.026663961038961036,0.9536718540080609,7231,,,,,7231,Motor vehicle mechanics and repairers
492,,,0.13333333333333333,5.0,0.0,0.010405405405405407,0.9895945945945946,7232,,,,,7232,Aircraft engine mechanics and repairers
493,,,0.0,17.0,0.036937041370028484,0.04738532924148976,0.9156776293884817,7233,,,,,7233,Agricultural and industrial machinery mechanics and repairers
494,,,0.0,1.0,0.03125,0.0,0.96875,7234,,,,,7234,Bicycle and related repairers
495,,,0.06896551724137931,6.0,0.015602861191096487,0.030912442677148558,0.9534846961317549,7311,,,,,7311,Precision-instrument makers and repairers
496,,,0.0,13.0,0.03266128501300469,0.04246054859352374,0.9248781663934715,7312,,,,,7312,Musical instrument makers and tuners
497,,,0.0,10.0,0.0,0.09992656450551188,0.9000734354944881,7313,,,,,7313,Jewellery and precious-metal workers
498,,,0.0,2.0,0.0,0.2941810344827586,0.7058189655172413,7314,,,,,7314,Potters and related workers
499,,,0.0,2.0,0.023809523809523808,0.13571428571428573,0.8404761904761905,7315,,,,,7315,"Glass makers, cutters, grinders and finishers"
500,,,0.0,8.0,0.0035714285714285713,0.07491890088238973,0.9215096705461817,7316,,,,,7316,"Sign writers, decorative painters, engravers and etchers"
501,,,0.0,6.0,0.043120299978865795,0.08115184945894438,0.8757278505621898,7317,,,,,7317,"Handicraft workers in wood, basketry and related materials"
502,,,0.0,6.0,0.04591642924976258,0.027610037573805687,0.9264735331764317,7318,,,,,7318,"Handicraft workers in textile, leather and related materials"
503,,,0.0,2.0,0.030776515151515152,0.0625,0.9067234848484849,7319,,,,,7319,Handicraft workers not elsewhere classified
504,,,0.0,7.0,0.0,0.006802721088435374,0.9931972789115646,7321,,,,,7321,Pre-press technicians
505,,,0.0,10.0,0.0,0.009375,0.990625,7322,,,,,7322,Printers
506,,,0.0,4.0,0.004098360655737705,0.0,0.9959016393442623,7323,,,,,7323,Print finishing and binding workers
507,,,0.0,7.0,0.0926826124511356,0.0,0.9073173875488644,7411,,,,,7411,Building and related electricians
508,,,0.0,12.0,0.06912990087571345,0.022435203722792268,0.9084348954014944,7412,,,,,7412,Electrical mechanics and fitters
509,,,0.0,4.0,0.06035631035631035,0.0,0.9396436896436897,7413,,,,,7413,Electrical line installers and repairers
510,,,0.0,8.0,0.03031290218790219,0.0035714285714285713,0.9661156692406693,7421,,,,,7421,Electronics mechanics and servicers
