Mapping project name,ESCO - DKZ Berufe
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-03-24
Classification 1 Name,ESCO-Berufe
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.3
Classification 1 Language,de
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Digitales-Klassifizierungs-Zentrum Berufe
Classification 2 Concept type,occupations
Classification 2 Version,August 2019
Classification 2 Language,de
Classification 2 Landing page,https://berufenet.arbeitsagentur.de


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/5a80044b-9b2f-40eb-a210-0c1c3c958e0e,Rettungsschwimmer-Ausbilder/Rettungsschwimmer-Ausbilderin,http://data.europa.eu/esco/occupation/5a80044b-9b2f-40eb-a210-0c1c3c958e0e,,,,no relation
http://data.europa.eu/esco/occupation/388155cc-7ab8-46c7-8051-aefc7b276c84,Schiedsrichter/Schiedsrichterin,http://data.europa.eu/esco/occupation/388155cc-7ab8-46c7-8051-aefc7b276c84,,,,no relation
http://data.europa.eu/esco/occupation/3e9c1262-4fe2-4eb1-bf94-4fe64498393a,Sportlehrer/Sportlehrerin,http://data.europa.eu/esco/occupation/3e9c1262-4fe2-4eb1-bf94-4fe64498393a,9474,Sportlehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9474,skos:exactMatch
http://data.europa.eu/esco/occupation/3e9c1262-4fe2-4eb1-bf94-4fe64498393a,Sportlehrer/Sportlehrerin,http://data.europa.eu/esco/occupation/3e9c1262-4fe2-4eb1-bf94-4fe64498393a,59684,Sportpädagoge/-pädagogin,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59684,skos:exactMatch
http://data.europa.eu/esco/occupation/3b43dafb-8c6b-4906-9fe5-bc218aacad55,Fußballtrainer/Fußballtrainerin,http://data.europa.eu/esco/occupation/3b43dafb-8c6b-4906-9fe5-bc218aacad55,14711,Fußballtrainer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14711,skos:exactMatch
http://data.europa.eu/esco/occupation/11695786-9fb7-4895-b161-0480419107e4,Sporttrainer/Sporttrainerin,http://data.europa.eu/esco/occupation/11695786-9fb7-4895-b161-0480419107e4,9475,Berufstrainer/in - Sport,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9475,skos:exactMatch
http://data.europa.eu/esco/occupation/0af6fc82-8e5e-46c6-a4ca-a672ecf7704c,Boxtrainer/Boxtrainerin,http://data.europa.eu/esco/occupation/0af6fc82-8e5e-46c6-a4ca-a672ecf7704c,9548,Boxlehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9548,skos:exactMatch
http://data.europa.eu/esco/occupation/29df0797-c66d-4e54-a5e1-45b18cecf052,Eislauftrainer/Eislauftrainerin,http://data.europa.eu/esco/occupation/29df0797-c66d-4e54-a5e1-45b18cecf052,9549,Eislauflehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9549,skos:exactMatch
http://data.europa.eu/esco/occupation/09c2b506-cefa-4ba3-b868-a9c2bc4fc6f1,Golftrainer/Golftrainerin,http://data.europa.eu/esco/occupation/09c2b506-cefa-4ba3-b868-a9c2bc4fc6f1,9552,Golflehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9552,skos:exactMatch
http://data.europa.eu/esco/occupation/62975936-0853-4a5d-9f59-bf943aca3cc6,Schwimmlehrer/Schwimmlehrerin,http://data.europa.eu/esco/occupation/62975936-0853-4a5d-9f59-bf943aca3cc6,9485,Fachangestellte/r für Bäderbetriebe,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9485,skos:closeMatch
http://data.europa.eu/esco/occupation/812276dd-95ea-428b-b05e-a61c4089063c,Skitrainer/Skitrainerin,http://data.europa.eu/esco/occupation/812276dd-95ea-428b-b05e-a61c4089063c,9502,Skilehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9502,skos:exactMatch
http://data.europa.eu/esco/occupation/776837b1-6f6b-4014-8330-d56918303e93,Snowboardtrainer/Snowboardtrainerin,http://data.europa.eu/esco/occupation/776837b1-6f6b-4014-8330-d56918303e93,9501,Snowboardlehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9501,skos:exactMatch
http://data.europa.eu/esco/occupation/b3086ad2-1f3c-4a60-9bdb-8b4746989d4b,Tennistrainer/Tennistrainerin,http://data.europa.eu/esco/occupation/b3086ad2-1f3c-4a60-9bdb-8b4746989d4b,9545,Tennislehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9545,skos:exactMatch
http://data.europa.eu/esco/occupation/58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5,Trainer für künstlerische Performance/Trainerin für künstlerische Performance,http://data.europa.eu/esco/occupation/58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5,8394,Tanzpädagoge/-pädagogin,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8394,skos:closeMatch
http://data.europa.eu/esco/occupation/58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5,Trainer für künstlerische Performance/Trainerin für künstlerische Performance,http://data.europa.eu/esco/occupation/58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5,9510,Tanzlehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9510,skos:closeMatch
http://data.europa.eu/esco/occupation/58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5,Trainer für künstlerische Performance/Trainerin für künstlerische Performance,http://data.europa.eu/esco/occupation/58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5,59252,Choreograf/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59252,skos:closeMatch
http://data.europa.eu/esco/occupation/58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5,Trainer für künstlerische Performance/Trainerin für künstlerische Performance,http://data.europa.eu/esco/occupation/58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5,8393,Ballettmeister/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8393,skos:closeMatch
http://data.europa.eu/esco/occupation/58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5,Trainer für künstlerische Performance/Trainerin für künstlerische Performance,http://data.europa.eu/esco/occupation/58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5,8392,Trainingsleiter/in (Ballett),https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8392,skos:closeMatch
http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7,Animateur/Animateurin,http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7,14508,Animateur/in - Freizeit,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14508,skos:exactMatch
http://data.europa.eu/esco/occupation/6e298596-882b-4687-a0cf-3eb37f8fd328,Koordinator von Outdoor-Aktivitäten/Koordinatorin von Outdoor-Aktivitäten,http://data.europa.eu/esco/occupation/6e298596-882b-4687-a0cf-3eb37f8fd328,,,,no relation
http://data.europa.eu/esco/occupation/67d8c64f-e0d9-4e0b-be8b-510f9e20e698,Trainer für Outdoor-Aktivitäten/Trainerin für Outdoor-Aktivitäten,http://data.europa.eu/esco/occupation/67d8c64f-e0d9-4e0b-be8b-510f9e20e698,14508,Animateur/in - Freizeit,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14508,skos:broadMatch
http://data.europa.eu/esco/occupation/4dceca8d-9faf-487b-b342-c9d7dc209533,Betreuer für Outdoor-Aktivitäten/Betreuerin für Outdoor-Aktivitäten,http://data.europa.eu/esco/occupation/4dceca8d-9faf-487b-b342-c9d7dc209533,14508,Animateur/in - Freizeit,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14508,skos:broadMatch
http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,Instruktor für Outdoor-Aktivitäten/Instruktorin für Outdoor-Aktivitäten,http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,9528,Reitlehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9528,skos:narrowMatch
http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,Instruktor für Outdoor-Aktivitäten/Instruktorin für Outdoor-Aktivitäten,http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,9484,Wassersportlehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9484,skos:narrowMatch
http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,Instruktor für Outdoor-Aktivitäten/Instruktorin für Outdoor-Aktivitäten,http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,9502,Skilehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9502,skos:narrowMatch
http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,Instruktor für Outdoor-Aktivitäten/Instruktorin für Outdoor-Aktivitäten,http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,8625,Berg- und Skiführer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8625,skos:narrowMatch
http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,Instruktor für Outdoor-Aktivitäten/Instruktorin für Outdoor-Aktivitäten,http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,9501,Snowboardlehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9501,skos:narrowMatch
http://data.europa.eu/esco/occupation/52a769ab-c899-4e8c-b31d-e5c2a01f32e3,Outdoor Guide,http://data.europa.eu/esco/occupation/52a769ab-c899-4e8c-b31d-e5c2a01f32e3,,,,no relation
http://data.europa.eu/esco/occupation/86e8e172-234d-4e85-b9ae-6a4aecc2c321,Bergführer/Bergführerin,http://data.europa.eu/esco/occupation/86e8e172-234d-4e85-b9ae-6a4aecc2c321,8625,Berg- und Skiführer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8625,skos:exactMatch
http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,Instruktor für Outdoor-Aktivitäten/Instruktorin für Outdoor-Aktivitäten,http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,13699,Sporttauchlehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=13699,skos:narrowMatch
http://data.europa.eu/esco/occupation/2c027db0-d2a6-43f0-9c4a-caff27c7c54a,Bootsfahrlehrer/Bootsfahrlehrerin,http://data.europa.eu/esco/occupation/2c027db0-d2a6-43f0-9c4a-caff27c7c54a,,,,no relation
http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,Fitnesstrainer/Fitnesstrainerin,http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,9551,Fitnesstrainer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9551,skos:exactMatch
http://data.europa.eu/esco/occupation/f7177f79-63e7-4944-8896-044056b62523,Personal Trainer/Personal Trainerin,http://data.europa.eu/esco/occupation/f7177f79-63e7-4944-8896-044056b62523,9551,Fitnesstrainer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9551,skos:broadMatch
http://data.europa.eu/esco/occupation/3e6488b6-3ca5-46b9-b380-5cd251d24824,Pilatestrainer/Pilatestrainerin,http://data.europa.eu/esco/occupation/3e6488b6-3ca5-46b9-b380-5cd251d24824,9551,Fitnesstrainer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9551,skos:broadMatch
http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,Instruktor für Outdoor-Aktivitäten/Instruktorin für Outdoor-Aktivitäten,http://data.europa.eu/esco/occupation/55af6be8-039a-419c-b278-55b3f7d9ef92,13936,Surflehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=13936,skos:narrowMatch
http://data.europa.eu/esco/occupation/88c55070-444a-45db-abe3-7b95c40bc9ec,Sportassistent/Sportassistentin,http://data.europa.eu/esco/occupation/88c55070-444a-45db-abe3-7b95c40bc9ec,14618,Sport- und Fitnesskaufmann/-frau,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14618,skos:exactMatch
http://data.europa.eu/esco/occupation/88c55070-444a-45db-abe3-7b95c40bc9ec,Sportassistent/Sportassistentin,http://data.europa.eu/esco/occupation/88c55070-444a-45db-abe3-7b95c40bc9ec,15585,Sportassistent/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=15585,skos:exactMatch
http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,Sporttherapeut/Sporttherapeutin,http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,14706,Sporttherapeut/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14706,skos:exactMatch
http://data.europa.eu/esco/occupation/0c3672ed-450b-4fcd-a3d0-579a10004486,Reitlehrer/Reitlehrerin,http://data.europa.eu/esco/occupation/0c3672ed-450b-4fcd-a3d0-579a10004486,9528,Reitlehrer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9528,skos:exactMatch
http://data.europa.eu/esco/occupation/66542dd6-05a6-4d9e-97ff-3f4858c31ff9,Fotograf/Fotografin,http://data.europa.eu/esco/occupation/66542dd6-05a6-4d9e-97ff-3f4858c31ff9,76792,Fotograf/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=76792,skos:exactMatch
http://data.europa.eu/esco/occupation/480d2853-db07-43d4-847f-7ffdd8d368f5,Fotojournalist/Fotojournalistin,http://data.europa.eu/esco/occupation/480d2853-db07-43d4-847f-7ffdd8d368f5,8591,Pressefotograf/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8591,skos:exactMatch
http://data.europa.eu/esco/occupation/4ed36f4c-9d5b-4a01-bf59-7f3c7844ce95,Kulissenmaler/Kulissenmalerin,http://data.europa.eu/esco/occupation/4ed36f4c-9d5b-4a01-bf59-7f3c7844ce95,8497,Bühnenmaler/in und Bühnenplastiker/in - Malerei,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8497,skos:exactMatch
http://data.europa.eu/esco/occupation/f1fcad3b-fdf0-444a-81b0-e50e96f8966a,Merchandiser,http://data.europa.eu/esco/occupation/f1fcad3b-fdf0-444a-81b0-e50e96f8966a,14999,Merchandiser/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14999,skos:exactMatch
http://data.europa.eu/esco/occupation/88760821-9df4-47a6-a1c2-ac08b9759396,Miniaturbauer/Miniaturbauerin,http://data.europa.eu/esco/occupation/88760821-9df4-47a6-a1c2-ac08b9759396,14081,Bühnenmaler/in und Bühnenplastiker/in - Plastik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14081,skos:closeMatch
http://data.europa.eu/esco/occupation/88760821-9df4-47a6-a1c2-ac08b9759396,Miniaturbauer/Miniaturbauerin,http://data.europa.eu/esco/occupation/88760821-9df4-47a6-a1c2-ac08b9759396,59629,Szenenbildner/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59629,skos:closeMatch
http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d,Raumgestalter/Raumgestalterin,http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d,13947,Gestalter/in - Holz/Möbel/Raumgestaltung,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=13947,skos:narrowMatch
http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d,Raumgestalter/Raumgestalterin,http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d,51009,Gestaltungsberater/in - Raumausstatterhandwerk,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=51009,skos:narrowMatch
http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d,Raumgestalter/Raumgestalterin,http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d,27713,Gestalter/in - Farbtechnik/Raumgestaltung,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=27713,skos:narrowMatch
http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d,Raumgestalter/Raumgestalterin,http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d,4403,Raumausstatter/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=4403,skos:exactMatch
http://data.europa.eu/esco/occupation/773e5ea3-235b-4e72-afc5-290dd841eed8,Einrichtungsplaner/Einrichtungsplanerin,http://data.europa.eu/esco/occupation/773e5ea3-235b-4e72-afc5-290dd841eed8,51009,Gestaltungsberater/in - Raumausstatterhandwerk,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=51009,skos:broadMatch
http://data.europa.eu/esco/occupation/773e5ea3-235b-4e72-afc5-290dd841eed8,Einrichtungsplaner/Einrichtungsplanerin,http://data.europa.eu/esco/occupation/773e5ea3-235b-4e72-afc5-290dd841eed8,13947,Gestalter/in - Holz/Möbel/Raumgestaltung,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=13947,skos:broadMatch
http://data.europa.eu/esco/occupation/773e5ea3-235b-4e72-afc5-290dd841eed8,Einrichtungsplaner/Einrichtungsplanerin,http://data.europa.eu/esco/occupation/773e5ea3-235b-4e72-afc5-290dd841eed8,27713,Gestalter/in - Farbtechnik/Raumgestaltung,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=27713,skos:broadMatch
http://data.europa.eu/esco/occupation/874a2080-a9b6-46a9-8662-c9b7d4208f73,Szenenbildner/Szenenbildnerin,http://data.europa.eu/esco/occupation/874a2080-a9b6-46a9-8662-c9b7d4208f73,59629,Szenenbildner/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59629,skos:exactMatch
http://data.europa.eu/esco/occupation/35eb0aa6-b40d-449d-9390-719be8912277,Visual Merchandiser,http://data.europa.eu/esco/occupation/35eb0aa6-b40d-449d-9390-719be8912277,27541,Gestalter/in für visuelles Marketing,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=27541,skos:exactMatch
http://data.europa.eu/esco/occupation/35eb0aa6-b40d-449d-9390-719be8912277,Visual Merchandiser,http://data.europa.eu/esco/occupation/35eb0aa6-b40d-449d-9390-719be8912277,8557,Schauwerbegestalter/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8557,skos:exactMatch
http://data.europa.eu/esco/occupation/6040c941-ab83-44b2-84e7-5cbfa1eafcdc,Sammlungstechniker/Sammlungstechnikerin,http://data.europa.eu/esco/occupation/6040c941-ab83-44b2-84e7-5cbfa1eafcdc,8351,"Techniker/in - Museums-, Ausstellungstechnik",https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8351,skos:exactMatch
http://data.europa.eu/esco/occupation/a78d8e2b-fe31-447f-8694-38ed7198d143,Tierpräparator/Tierpräparatorin,http://data.europa.eu/esco/occupation/a78d8e2b-fe31-447f-8694-38ed7198d143,2712,Präparationstechnische/r Assistent/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=2712,skos:broadMatch
http://data.europa.eu/esco/occupation/a78d8e2b-fe31-447f-8694-38ed7198d143,Tierpräparator/Tierpräparatorin,http://data.europa.eu/esco/occupation/a78d8e2b-fe31-447f-8694-38ed7198d143,13870,Techn. Assistent/in - naturkundliche Museen/Forschungsinst.,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=13870,skos:broadMatch
http://data.europa.eu/esco/occupation/4e4a1aa1-ca53-406e-9ca6-889d4621a0ed,Verwalter eines Archivs für große Datenmengen/Verwalterin eines Archivs für große Datenmengen,http://data.europa.eu/esco/occupation/4e4a1aa1-ca53-406e-9ca6-889d4621a0ed,58333,Fachwirt/in - Informationsdienste,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58333,skos:broadMatch
http://data.europa.eu/esco/occupation/1009be17-7efd-45f1-a033-566bf179c588,Chefkoch/Chefköchin,http://data.europa.eu/esco/occupation/1009be17-7efd-45f1-a033-566bf179c588,3723,Küchenchef/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=3723,skos:exactMatch
http://data.europa.eu/esco/occupation/01484951-15e6-4b88-a20f-1201868d36a0,Küchenleiter/ Küchenleiterin,http://data.europa.eu/esco/occupation/01484951-15e6-4b88-a20f-1201868d36a0,3723,Küchenchef/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=3723,skos:exactMatch
http://data.europa.eu/esco/occupation/8f10ea9b-bfdf-4a4c-9fa7-b6e02daa93e5,Patissier/Patissière,http://data.europa.eu/esco/occupation/8f10ea9b-bfdf-4a4c-9fa7-b6e02daa93e5,3659,Patissier/Patissière,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=3659,skos:exactMatch
http://data.europa.eu/esco/occupation/b10dc548-10e1-4447-8406-5101ff170bbf,Chefkonditor/Chefkonditorin,http://data.europa.eu/esco/occupation/b10dc548-10e1-4447-8406-5101ff170bbf,3653,Konditormeister/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=3653,skos:broadMatch
http://data.europa.eu/esco/occupation/a256838b-0843-4ad2-a2fb-4531f94e63d8,Privatkoch/Privatköchin,http://data.europa.eu/esco/occupation/a256838b-0843-4ad2-a2fb-4531f94e63d8,3722,Koch/Köchin,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=3722,skos:broadMatch
http://data.europa.eu/esco/occupation/9ac10bde-93a0-4570-afc2-e2b6cf46d8d2,Beleuchtungstechniker/Beleuchtungstechnikerin,http://data.europa.eu/esco/occupation/9ac10bde-93a0-4570-afc2-e2b6cf46d8d2,27273,Beleuchter/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=27273,skos:exactMatch
http://data.europa.eu/esco/occupation/0eebf6d2-af43-4a18-b4b7-668fb6433b42,Beleuchtungstechniker (computergesteuerte Lichtanlage)/Beleuchtungstechnikerin (computergesteuerte Lichtanlage),http://data.europa.eu/esco/occupation/0eebf6d2-af43-4a18-b4b7-668fb6433b42,27273,Beleuchter/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=27273,skos:broadMatch
http://data.europa.eu/esco/occupation/d6a395eb-6664-47f1-9be5-91aa2e8ba87d,Bühnenkampfmeister/Bühnenkampfmeisterin,http://data.europa.eu/esco/occupation/d6a395eb-6664-47f1-9be5-91aa2e8ba87d,,,,no relation
http://data.europa.eu/esco/occupation/89a0af2a-edf4-4d1a-8526-f4a8f476cea2,Drehortmanager/Drehortmanagerin,http://data.europa.eu/esco/occupation/89a0af2a-edf4-4d1a-8526-f4a8f476cea2,8507,Aufnahmeleiter/in - Film und Fernsehen,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8507,skos:broadMatch
http://data.europa.eu/esco/occupation/89a0af2a-edf4-4d1a-8526-f4a8f476cea2,Drehortmanager/Drehortmanagerin,http://data.europa.eu/esco/occupation/89a0af2a-edf4-4d1a-8526-f4a8f476cea2,8514,Produktionsassistent/in (Film/Fernsehen),https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8514,skos:broadMatch
http://data.europa.eu/esco/occupation/71898b81-fc2f-4a97-826d-f45e49a8160a,Filmproduktionsassistent/Filmproduktionsassistentin,http://data.europa.eu/esco/occupation/71898b81-fc2f-4a97-826d-f45e49a8160a,8514,Produktionsassistent/in (Film/Fernsehen),https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8514,skos:broadMatch
http://data.europa.eu/esco/occupation/2a6784d7-c457-413d-ba99-e320de11fc98,Garderobier/Garderobiere,http://data.europa.eu/esco/occupation/2a6784d7-c457-413d-ba99-e320de11fc98,14324,Ankleider/in / Garderobier/e,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14324,skos:exactMatch
http://data.europa.eu/esco/occupation/30739eb6-218b-4e8a-9209-e2f36b9446cd,Ankleider/Ankleiderin,http://data.europa.eu/esco/occupation/30739eb6-218b-4e8a-9209-e2f36b9446cd,14324,Ankleider/in / Garderobier/e,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14324,skos:exactMatch
http://data.europa.eu/esco/occupation/1aa4bb15-c527-4a3b-9270-b3c71c4be111,Inspizient/Inspizientin,http://data.europa.eu/esco/occupation/1aa4bb15-c527-4a3b-9270-b3c71c4be111,8414,Inspizient/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8414,skos:exactMatch
http://data.europa.eu/esco/occupation/40da2fc6-8cb4-4cd3-8fe3-899715905070,Körperkünstler/Körperkünstlerin,http://data.europa.eu/esco/occupation/40da2fc6-8cb4-4cd3-8fe3-899715905070,9942,Tätowierer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=9942,skos:narrowMatch
http://data.europa.eu/esco/occupation/40da2fc6-8cb4-4cd3-8fe3-899715905070,Körperkünstler/Körperkünstlerin,http://data.europa.eu/esco/occupation/40da2fc6-8cb4-4cd3-8fe3-899715905070,14958,Piercer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14958,skos:narrowMatch
