,Classification_1_URI_it,Classification_1_PrefLabel_it,Classification_1_URL_it,Classification_2_ID_it,Classification_2_PrefLabel_it,Classification_2_URL_it,Mapping_relation_it,Editorial_note_it,Classification_1_URI_de,Classification_1_PrefLabel_de,Classification_1_URL_de,Classification_2_ID_de,Classification_2_PrefLabel_de,Classification_2_URL_de,Mapping_relation_de,isco08_jrc,occ_eng_jrc,n_green_tasks_jrc,n_tasks_jrc,greenness_jrc
2184,http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,assistente amministrativo/assistente amministrativa,http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,Verwaltungsassistent/Verwaltungsassistentin,http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,7874,Kaufmann/-frau - Bürokommunikation,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7874,skos:broadMatch,,,,,0.0
2185,http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,assistente amministrativo/assistente amministrativa,http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,Verwaltungsassistent/Verwaltungsassistentin,http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,7921,Fachangestellte/r für Bürokommunikation,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7921,skos:broadMatch,,,,,0.0
2186,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,amministratore scolastico/amministratrice scolastica,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,Sekretär im Bildungswesen/Sekretärin im Bildungswesen,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,7875,Kfm. Ass./Wirtschaftsassistent/in - Büro/Sekretariat,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7875,skos:broadMatch,,,,,0.0
2187,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,amministratore scolastico/amministratrice scolastica,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,Sekretär im Bildungswesen/Sekretärin im Bildungswesen,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,7869,Bürokaufmann/-frau,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7869,skos:broadMatch,,,,,0.0
2188,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,amministratore scolastico/amministratrice scolastica,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,Sekretär im Bildungswesen/Sekretärin im Bildungswesen,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,123265,Kaufmann/-frau - Büromanagement,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=123265,skos:broadMatch,,,,,0.0
2189,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,amministratore scolastico/amministratrice scolastica,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,Sekretär im Bildungswesen/Sekretärin im Bildungswesen,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,15526,Bürokraft/Kaufmännische Fachkraft,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=15526,skos:broadMatch,,,,,0.0
2190,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,amministratore scolastico/amministratrice scolastica,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,Sekretär im Bildungswesen/Sekretärin im Bildungswesen,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,7874,Kaufmann/-frau - Bürokommunikation,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7874,skos:broadMatch,,,,,0.0
2191,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,amministratore scolastico/amministratrice scolastica,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,Sekretär im Bildungswesen/Sekretärin im Bildungswesen,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,15009,Sekretär/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=15009,skos:broadMatch,,,,,0.0
2192,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,amministratore scolastico/amministratrice scolastica,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,Sekretär im Bildungswesen/Sekretärin im Bildungswesen,http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,14911,Sekretär/in (Weiterbildung),https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14911,skos:broadMatch,,,,,0.0
2193,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,assistente alla raccolta fondi,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,Mitarbeiter im Bereich Fundraising/Mitarbeiterin im Bereich Fundraising,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,123265,Kaufmann/-frau - Büromanagement,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=123265,skos:broadMatch,,,,,0.0
2194,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,assistente alla raccolta fondi,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,Mitarbeiter im Bereich Fundraising/Mitarbeiterin im Bereich Fundraising,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,7875,Kfm. Ass./Wirtschaftsassistent/in - Büro/Sekretariat,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7875,skos:broadMatch,,,,,0.0
2195,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,assistente alla raccolta fondi,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,Mitarbeiter im Bereich Fundraising/Mitarbeiterin im Bereich Fundraising,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,7869,Bürokaufmann/-frau,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7869,skos:broadMatch,,,,,0.0
2196,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,assistente alla raccolta fondi,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,Mitarbeiter im Bereich Fundraising/Mitarbeiterin im Bereich Fundraising,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,15526,Bürokraft/Kaufmännische Fachkraft,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=15526,skos:broadMatch,,,,,0.0
2197,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,assistente alla raccolta fondi,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,Mitarbeiter im Bereich Fundraising/Mitarbeiterin im Bereich Fundraising,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,7874,Kaufmann/-frau - Bürokommunikation,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7874,skos:broadMatch,,,,,0.0
2198,http://data.europa.eu/esco/occupation/bcba793e-44fe-45eb-b0fb-56772529cbab,assistente editoriale,http://data.europa.eu/esco/occupation/bcba793e-44fe-45eb-b0fb-56772529cbab,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/bcba793e-44fe-45eb-b0fb-56772529cbab,Redaktionsassistent/Redaktionsassistentin,http://data.europa.eu/esco/occupation/bcba793e-44fe-45eb-b0fb-56772529cbab,14715,Redaktionsassistent/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14715,skos:exactMatch,,,,,0.0
2199,http://data.europa.eu/esco/occupation/2a04a1df-a3b9-403e-a245-e7f93fdddd44,assistente esecutivo/assistente esecutiva,http://data.europa.eu/esco/occupation/2a04a1df-a3b9-403e-a245-e7f93fdddd44,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/2a04a1df-a3b9-403e-a245-e7f93fdddd44,Vorstandsassistent/Vorstandsassistentin,http://data.europa.eu/esco/occupation/2a04a1df-a3b9-403e-a245-e7f93fdddd44,58992,Management-/Direktionsassistent/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58992,skos:broadMatch,,,,,0.0
2200,http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f,assistente di gestione,http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f,Management-Assistent/Management-Assistentin,http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f,58992,Management-/Direktionsassistent/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58992,skos:exactMatch,,,,,0.0
2201,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,assistente chiropratico/assistente chiropratica,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,chiropraktischer Assistent/chiropraktische Assistentin,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,8945,Arztsekretär/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8945,skos:broadMatch,,,,,0.0
2202,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,assistente chiropratico/assistente chiropratica,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,chiropraktischer Assistent/chiropraktische Assistentin,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,8948,Sekretär/in - Gesundheitswesen,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8948,skos:broadMatch,,,,,0.0
2203,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,assistente chiropratico/assistente chiropratica,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,chiropraktischer Assistent/chiropraktische Assistentin,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,33213,Medizinische/r Fachangestellte/r,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=33213,skos:broadMatch,,,,,0.0
2204,http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,assistente amministrativo medico/assistente amministrativa medica,http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,medizinischer Sekretär/medizinische Sekretärin,http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,8948,Sekretär/in - Gesundheitswesen,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8948,skos:exactMatch,,,,,0.0
2205,http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,assistente amministrativo medico/assistente amministrativa medica,http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,medizinischer Sekretär/medizinische Sekretärin,http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,8945,Arztsekretär/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8945,skos:exactMatch,,,,,0.0
2206,http://data.europa.eu/esco/occupation/5d5fde2c-47ce-4dcd-99f0-ba651b7b908f,trascrittore medico/trascrittrice medica,http://data.europa.eu/esco/occupation/5d5fde2c-47ce-4dcd-99f0-ba651b7b908f,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/5d5fde2c-47ce-4dcd-99f0-ba651b7b908f,medizinische Schreibkraft,http://data.europa.eu/esco/occupation/5d5fde2c-47ce-4dcd-99f0-ba651b7b908f,8945,Arztsekretär/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8945,skos:broadMatch,,,,,0.0
2207,http://data.europa.eu/esco/occupation/5d5fde2c-47ce-4dcd-99f0-ba651b7b908f,trascrittore medico/trascrittrice medica,http://data.europa.eu/esco/occupation/5d5fde2c-47ce-4dcd-99f0-ba651b7b908f,3.3.1.1.1,Segretari amministrativi e tecnici degli affari generali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/5d5fde2c-47ce-4dcd-99f0-ba651b7b908f,medizinische Schreibkraft,http://data.europa.eu/esco/occupation/5d5fde2c-47ce-4dcd-99f0-ba651b7b908f,8948,Sekretär/in - Gesundheitswesen,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8948,skos:broadMatch,,,,,0.0
2208,http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99,assistente di biblioteca,http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99,3.3.1.1.2,Assistenti di archivio e di biblioteca,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.2,skos:broadMatch,,http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99,Bibliotheksassistent/Bibliotheksassistentin,http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99,8326,Fachangestellte/r für Medien- u. Info.Dienste - Bibliothek,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8326,skos:exactMatch,,,,,0.0
2209,http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99,assistente di biblioteca,http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99,3.3.1.1.2,Assistenti di archivio e di biblioteca,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.1.2,skos:broadMatch,,http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99,Bibliotheksassistent/Bibliotheksassistentin,http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99,35062,Assistent/in - Bibliotheken,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=35062,skos:exactMatch,,,,,0.0
2210,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11,analista di bilancio,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11,3.3.1.2.1,Contabili,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.2.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11,Haushaltsanalyst/Haushaltsanalystin,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11,59215,Betriebswirt/in (Hochschule) - Rechnungswesen u. Controlling,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59215,skos:broadMatch,,,,,0.0
2211,http://data.europa.eu/esco/occupation/84871c2a-abd1-45eb-b03a-65e51a26fd84,analista dei costi,http://data.europa.eu/esco/occupation/84871c2a-abd1-45eb-b03a-65e51a26fd84,3.3.1.2.1,Contabili,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.2.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/84871c2a-abd1-45eb-b03a-65e51a26fd84,Kostenanalyst/Kostenanalystin,http://data.europa.eu/esco/occupation/84871c2a-abd1-45eb-b03a-65e51a26fd84,90643,Kostenanalytiker/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=90643,skos:exactMatch,,,,,0.0
2212,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,assistente contabile,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,3.3.1.2.1,Contabili,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.2.1,skos:closeMatch,,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,Buchhaltungsassistent/Buchhaltungsassistentin,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,7770,Kfm. Ass./Wirtschaftsassistent/in - DV/Rechnungswesen,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7770,skos:broadMatch,,,,,0.0
2213,http://data.europa.eu/esco/occupation/c3aae59e-1441-4b3e-bdd1-6da50dc7cf42,contabile,http://data.europa.eu/esco/occupation/c3aae59e-1441-4b3e-bdd1-6da50dc7cf42,3.3.1.2.1,Contabili,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.2.1,skos:exactMatch,,http://data.europa.eu/esco/occupation/c3aae59e-1441-4b3e-bdd1-6da50dc7cf42,Buchhalter/Buchhalterin,http://data.europa.eu/esco/occupation/c3aae59e-1441-4b3e-bdd1-6da50dc7cf42,7692,Buchhalter/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7692,skos:exactMatch,,,,,0.0
2214,http://data.europa.eu/esco/occupation/3e1a2f3c-20d6-4d33-aa6f-63cd2a32698d,tesoriere aziendale/tesoriera aziendale,http://data.europa.eu/esco/occupation/3e1a2f3c-20d6-4d33-aa6f-63cd2a32698d,3.3.1.2.2,Economi e tesorieri,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.2.2,skos:closeMatch,,http://data.europa.eu/esco/occupation/3e1a2f3c-20d6-4d33-aa6f-63cd2a32698d,Schatzmeister/Schatzmeisterin,http://data.europa.eu/esco/occupation/3e1a2f3c-20d6-4d33-aa6f-63cd2a32698d,131720,Leiter/in - Treasury,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=131720,skos:exactMatch,,,,,0.0
2215,http://data.europa.eu/esco/occupation/dd935705-d703-40ba-9ba7-2a8a2b7651b4,amministratore di stabili e condomini/amministratrice di stabili e condomini,http://data.europa.eu/esco/occupation/dd935705-d703-40ba-9ba7-2a8a2b7651b4,3.3.1.2.3,Amministratore di stabili e condomini,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.2.3,skos:exactMatch,,http://data.europa.eu/esco/occupation/dd935705-d703-40ba-9ba7-2a8a2b7651b4,Hausverwalter/Hausverwalterin,http://data.europa.eu/esco/occupation/dd935705-d703-40ba-9ba7-2a8a2b7651b4,7048,Objektverwalter/in (Immobilien),https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7048,skos:broadMatch,,,,,0.0
2216,http://data.europa.eu/esco/occupation/3765a20d-5160-4e8f-82f1-ad7872b9db24,responsabile dei sistemi informativi,http://data.europa.eu/esco/occupation/3765a20d-5160-4e8f-82f1-ad7872b9db24,3.3.1.3.1,Tecnici dell'acquisizione delle informazioni,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.3.1,skos:narrowMatch,,http://data.europa.eu/esco/occupation/3765a20d-5160-4e8f-82f1-ad7872b9db24,Informationsmanager/Informationsmanagerin,http://data.europa.eu/esco/occupation/3765a20d-5160-4e8f-82f1-ad7872b9db24,58713,Informationswissenschaftler/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58713,skos:exactMatch,,,,,0.0
2217,http://data.europa.eu/esco/occupation/7843a4c6-a9f6-4095-94b9-45b384d4bd57,intervistatore per ricerche di mercato/intervistatrice per ricerche di mercato,http://data.europa.eu/esco/occupation/7843a4c6-a9f6-4095-94b9-45b384d4bd57,3.3.1.3.2,Intervistatori e rilevatori professionali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.3.2,skos:closeMatch,,http://data.europa.eu/esco/occupation/7843a4c6-a9f6-4095-94b9-45b384d4bd57,Interviewer im Bereich Marktforschung/Interviewerin im Bereich Marktforschung,http://data.europa.eu/esco/occupation/7843a4c6-a9f6-4095-94b9-45b384d4bd57,14716,Interviewer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14716,skos:broadMatch,,,,,0.0
2218,http://data.europa.eu/esco/occupation/a1cf1406-3632-494c-bff3-0bd5d5327d8f,rilevatore di censimento/rilevatrice di censimento,http://data.europa.eu/esco/occupation/a1cf1406-3632-494c-bff3-0bd5d5327d8f,3.3.1.3.2,Intervistatori e rilevatori professionali,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.3.2,skos:broadMatch,,http://data.europa.eu/esco/occupation/a1cf1406-3632-494c-bff3-0bd5d5327d8f,Interviewer im Bereich Umfragen/Interviewerin im Bereich Umfragen,http://data.europa.eu/esco/occupation/a1cf1406-3632-494c-bff3-0bd5d5327d8f,14716,Interviewer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14716,skos:broadMatch,,,,,0.0
2219,http://data.europa.eu/esco/occupation/c8505fa5-0a33-4143-bd87-f24f569e8813,corrispondente in lingue estere,http://data.europa.eu/esco/occupation/c8505fa5-0a33-4143-bd87-f24f569e8813,3.3.1.4.0,Corrispondenti in lingue estere e professioni assimilate,http://professioni.istat.it/cp2011/scheda.php?id=3.3.1.4.0,skos:closeMatch,,http://data.europa.eu/esco/occupation/c8505fa5-0a33-4143-bd87-f24f569e8813,Fremdsprachenkorrespondent/Fremdsprachenkorrespondentin,http://data.europa.eu/esco/occupation/c8505fa5-0a33-4143-bd87-f24f569e8813,7976,Fremdsprachenkorrespondent/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7976,skos:exactMatch,,,,,0.0
